k1,k2,k3,t1,t2,t3,loop,cost,accuracy
5,5,5,4,2,2,9,4.161727445121951,72.2560975609756
5,5,5,4,2,4,9,4.303123591463414,72.2560975609756
5,5,5,4,4,2,9,4.447427884146341,72.5
5,5,5,4,4,4,9,4.623281396341463,72.3780487804878
5,5,10,2,2,2,9,4.241047829268293,70.0
5,5,10,2,2,4,9,4.5188294878048785,70.0
5,5,10,2,4,2,9,4.457403310975611,70.18292682926828
5,5,10,2,4,4,9,4.761743798780489,70.18292682926828
5,5,10,4,2,2,9,4.783095445121951,72.4390243902439
5,5,10,4,2,4,9,5.076896323170732,72.4390243902439
5,5,10,4,4,2,9,5.245537981707317,72.5609756097561
5,5,10,4,4,4,9,5.606920713414634,72.5609756097561
5,10,-1,2,2,0,9,3.680866957317073,69.7560975609756
5,10,-1,2,4,0,9,3.87608906097561,69.8780487804878
5,10,-1,4,2,0,9,4.158980152439024,72.1341463414634
5,10,-1,4,4,0,9,4.358950518292683,72.1951219512195
5,10,0,2,2,0,9,3.7887066646341467,70.0609756097561
5,10,0,2,4,0,9,3.9582091585365857,70.24390243902438
5,10,0,4,2,0,9,4.291527469512194,72.5
5,10,0,4,4,0,9,4.439330469512194,72.6219512195122
5,10,3,2,2,2,9,4.045372079268293,70.0
5,10,3,2,2,4,9,4.135143884146341,70.0609756097561
5,10,3,2,4,2,9,4.170803207317072,70.24390243902438
5,10,3,2,4,4,9,4.250837597560976,70.30487804878048
5,10,3,4,2,2,9,4.590005762195121,72.5
5,10,3,4,2,4,9,4.690008640243902,72.5
5,10,3,4,4,2,9,4.653911493902437,72.6829268292683
5,10,3,4,4,4,9,4.733143689024389,72.6829268292683
5,10,5,2,2,2,9,4.2595088109756105,70.1219512195122
5,10,5,2,2,4,9,4.404335884146342,70.0609756097561
5,10,5,2,4,2,9,4.341707792682927,70.30487804878048
5,10,5,2,4,4,9,4.467516670731707,70.30487804878048
5,10,5,4,2,2,9,4.846819274390243,72.5609756097561
5,10,5,4,2,4,9,5.010454737804878,72.5
5,10,5,4,4,2,9,4.831283006097561,72.6829268292683
5,10,5,4,4,4,9,4.95578368902439,72.6829268292683
5,10,10,2,2,2,9,4.858921347560976,70.24390243902438
5,10,10,2,2,4,9,5.138887445121952,70.24390243902438
5,10,10,2,4,2,9,4.807449939024391,70.42682926829269
5,10,10,2,4,4,9,5.060486963414634,70.42682926829269
5,10,10,4,2,2,9,5.54405025,72.6829268292683
5,10,10,4,2,4,9,5.862583420731706,72.6829268292683
5,10,10,4,4,2,9,5.301097835365853,72.80487804878048
5,10,10,4,4,4,9,5.554455737804878,72.80487804878048
10,-1,-1,2,0,0,9,4.928431231707317,70.54878048780488
10,-1,-1,4,0,0,9,5.839286939024389,73.78048780487805
10,-1,0,2,0,0,9,5.239300353658536,72.01219512195122
10,-1,0,4,0,0,9,6.111428548780486,74.6951219512195
10,-1,3,2,0,2,9,5.945947865853658,71.76829268292683
10,-1,3,2,0,4,9,6.145509329268292,71.82926829268293
10,-1,3,4,0,2,9,6.734376256097559,74.7560975609756
10,-1,3,4,0,4,9,6.918868792682926,74.6951219512195
10,-1,5,2,0,2,9,6.5747701097560975,71.76829268292683
10,-1,5,2,0,4,9,6.905286841463414,71.76829268292683
10,-1,5,4,0,2,9,7.2923831829268275,74.63414634146342
10,-1,5,4,0,4,9,7.590836792682925,74.51219512195122
10,-1,10,2,0,2,9,8.245471036585366,72.1341463414634
10,-1,10,2,0,4,9,8.902900792682926,72.1341463414634
10,-1,10,4,0,2,9,8.777999182926829,75.0
10,-1,10,4,0,4,9,9.364576597560974,75.0
10,0,-1,2,0,0,9,5.034571719512194,71.28048780487805
10,0,-1,4,0,0,9,5.92759812804878,74.08536585365853
10,1,0,2,2,0,9,5.275355109756096,71.40243902439025
10,1,0,2,4,0,9,5.266016914634146,71.40243902439025
10,1,0,4,2,0,9,6.1266089817073155,74.08536585365853
10,1,0,4,4,0,9,6.135472268292681,74.08536585365853
10,1,3,2,2,2,9,5.772049646341464,71.21951219512195
10,1,3,2,2,4,9,5.901758426829267,71.28048780487805
10,1,3,2,4,2,9,5.706187548780488,71.15853658536585
10,1,3,2,4,4,9,5.8238757439024385,71.21951219512195
10,1,3,4,2,2,9,6.545342493902438,74.08536585365853
10,1,3,4,2,4,9,6.649418054878048,74.02439024390245
10,1,3,4,4,2,9,6.524364121951219,74.08536585365853
10,1,3,4,4,4,9,6.624539780487804,74.02439024390245
10,1,5,2,2,2,9,6.223882963414634,71.15853658536585
10,1,5,2,2,4,9,6.444881548780489,71.15853658536585
10,1,5,2,4,2,9,6.097214475609756,71.09756097560975
10,1,5,2,4,4,9,6.299268914634146,71.09756097560975
10,1,5,4,2,2,9,6.925015274390242,74.02439024390245
10,1,5,4,2,4,9,7.102337420731706,73.90243902439025
10,1,5,4,4,2,9,6.878638170731706,74.02439024390245
10,1,5,4,4,4,9,7.049468707317073,73.90243902439025
10,1,10,2,2,2,9,7.430952134146341,71.46341463414633
10,1,10,2,2,4,9,7.868839597560976,71.46341463414633
10,1,10,2,4,2,9,7.143918670731706,71.28048780487805
10,1,10,2,4,4,9,7.547324085365853,71.28048780487805
10,1,10,4,2,2,9,7.961710542682924,74.32926829268293
10,1,10,4,2,4,9,8.321106298780487,74.32926829268293
10,1,10,4,4,2,9,7.846529780487804,74.08536585365853
10,1,10,4,4,4,9,8.192004365853657,74.08536585365853
10,3,-1,2,2,0,9,5.2342095853658535,71.34146341463415
10,3,-1,2,4,0,9,5.2863918109756085,71.40243902439025
10,3,-1,4,2,0,9,6.10209169512195,74.26829268292683
10,3,-1,4,4,0,9,6.149412121951218,74.26829268292683
10,3,0,2,2,0,9,5.389033243902438,71.40243902439025
10,3,0,2,4,0,9,5.4396851280487795,71.70731707317073
10,3,0,4,2,0,9,6.240587597560975,74.26829268292683
10,3,0,4,4,0,9,6.300052024390244,74.57317073170732
10,3,3,2,2,2,9,5.7471825121951206,71.28048780487805
10,3,3,2,2,4,9,5.844988609756097,71.28048780487805
10,3,3,2,4,2,9,5.793625957317071,71.64634146341463
10,3,3,2,4,4,9,5.895800932926829,71.64634146341463
10,3,3,4,2,2,9,6.554924670731705,74.26829268292683
10,3,3,4,2,4,9,6.640438670731706,74.20731707317073
10,3,3,4,4,2,9,6.6474025121951215,74.63414634146342
10,3,3,4,4,4,9,6.743024170731707,74.57317073170732
10,3,5,2,2,2,9,6.044179829268291,71.40243902439025
10,3,5,2,2,4,9,6.211159829268292,71.34146341463415
10,3,5,2,4,2,9,6.084896835365853,71.70731707317073
10,3,5,2,4,4,9,6.261305713414632,71.64634146341463
10,3,5,4,2,2,9,6.816107060975608,74.32926829268293
10,3,5,4,2,4,9,6.960872426829268,74.20731707317073
10,3,5,4,4,2,9,6.937624365853657,74.63414634146342
10,3,5,4,4,4,9,7.101704121951218,74.51219512195122
10,3,10,2,2,2,9,6.8595309512195115,71.58536585365853
10,3,10,2,2,4,9,7.190208121951218,71.58536585365853
10,3,10,2,4,2,9,6.9036048353658535,71.76829268292683
10,3,10,2,4,4,9,7.267653323170732,71.76829268292683
10,3,10,4,2,2,9,7.562333646341461,74.51219512195122
10,3,10,4,2,4,9,7.852864036585364,74.51219512195122
10,3,10,4,4,2,9,7.760010121951217,74.6951219512195
10,3,10,4,4,4,9,8.103547097560973,74.6951219512195
10,5,-1,2,2,0,9,5.43907013414634,71.40243902439025
10,5,-1,2,4,0,9,5.529972390243902,71.40243902439025
10,5,-1,4,2,0,9,6.281718737804876,74.20731707317073
10,5,-1,4,4,0,9,6.3622932195121935,74.20731707317073
10,5,0,2,2,0,9,5.572493695121951,71.70731707317073
10,5,0,2,4,0,9,5.683253365853657,71.89024390243902
10,5,0,4,2,0,9,6.389249908536583,74.51219512195122
10,5,0,4,4,0,9,6.494704780487804,74.6951219512195
10,5,3,2,2,2,9,5.8898050609756085,71.58536585365853
10,5,3,2,2,4,9,5.98302013414634,71.64634146341463
10,5,3,2,4,2,9,6.0337139024390245,71.76829268292683
10,5,3,2,4,4,9,6.1394802439024385,71.70731707317073
10,5,3,4,2,2,9,6.636819664634145,74.57317073170732
10,5,3,4,2,4,9,6.712114932926827,74.57317073170732
10,5,3,4,4,2,9,6.802093609756097,74.6951219512195
10,5,3,4,4,4,9,6.893691951219511,74.63414634146342
10,5,5,2,2,2,9,6.138831109756096,71.64634146341463
10,5,5,2,2,4,9,6.297591695121951,71.70731707317073
10,5,5,2,4,2,9,6.322553512195122,71.76829268292683
10,5,5,2,4,4,9,6.502158829268293,71.70731707317073
10,5,5,4,2,2,9,6.831864152439024,74.57317073170732
10,5,5,4,2,4,9,6.959548932926829,74.57317073170732
10,5,5,4,4,2,9,7.061017512195121,74.6951219512195
10,5,5,4,4,4,9,7.215989268292682,74.57317073170732
10,5,10,2,2,2,9,6.82792906097561,71.95121951219512
10,5,10,2,2,4,9,7.157310378048781,71.95121951219512
10,5,10,2,4,2,9,7.104224780487804,71.95121951219512
10,5,10,2,4,4,9,7.473691170731707,71.95121951219512
10,5,10,4,2,2,9,7.398818640243903,74.7560975609756
10,5,10,4,2,4,9,7.671145371951218,74.7560975609756
10,5,10,4,4,2,9,7.765122682926827,74.8170731707317
10,5,10,4,4,4,9,8.090258536585365,74.8170731707317
10,10,-1,2,2,0,9,5.965210835365853,71.58536585365853
10,10,-1,2,4,0,9,6.143852542682926,71.64634146341463
10,10,-1,4,2,0,9,6.73786413414634,74.45121951219512
10,10,-1,4,4,0,9,6.893895841463413,74.45121951219512
10,10,0,2,2,0,9,6.107224054878047,71.95121951219512
10,10,0,2,4,0,9,6.2299342499999995,72.07317073170731
10,10,0,4,2,0,9,6.858378524390244,74.8170731707317
10,10,0,4,4,0,9,6.9814215,74.8780487804878
10,10,3,2,2,2,9,6.42742332317073,71.76829268292683
10,10,3,2,2,4,9,6.533843762195122,71.82926829268293
10,10,3,2,4,2,9,6.4603123475609765,71.95121951219512
10,10,3,2,4,4,9,6.54411088414634,72.01219512195122
10,10,3,4,2,2,9,7.124040865853656,74.8170731707317
10,10,3,4,2,4,9,7.216194573170731,74.8170731707317
10,10,3,4,4,2,9,7.201358719512194,74.9390243902439
10,10,3,4,4,4,9,7.282244670731707,74.9390243902439
10,10,5,2,2,2,9,6.693653371951218,71.89024390243902
10,10,5,2,2,4,9,6.869334103658535,71.89024390243902
10,10,5,2,4,2,9,6.64326220121951,72.01219512195122
10,10,5,2,4,4,9,6.776648737804877,72.07317073170731
10,10,5,4,2,2,9,7.34658213414634,74.8780487804878
10,10,5,4,2,4,9,7.495975548780487,74.8170731707317
10,10,5,4,4,2,9,7.382185841463414,74.9390243902439
10,10,5,4,4,4,9,7.510623451219511,74.9390243902439
10,10,10,2,2,2,9,7.424218640243901,72.07317073170731
10,10,10,2,2,4,9,7.76853312804878,72.07317073170731
10,10,10,2,4,2,9,7.132045859756097,72.1951219512195
10,10,10,2,4,4,9,7.405100737804879,72.1951219512195
10,10,10,4,2,2,9,7.984351939024389,74.9390243902439
10,10,10,4,2,4,9,8.28015213414634,74.9390243902439
10,10,10,4,4,2,9,7.876436768292681,75.0609756097561
10,10,10,4,4,4,9,8.142370621951219,75.0609756097561
